material_name,date,storage,next_day_storage
Salt,2023-10-21,11,10.0
Salt,2023-10-22,10,16.0
Salt,2023-10-23,16,26.0
Salt,2023-10-24,26,16.0
Salt,2023-10-25,16,15.0
Salt,2023-10-26,15,15.0
Salt,2023-10-27,15,14.0
Salt,2023-10-28,14,13.0
Salt,2023-10-29,13,13.0
Salt,2023-10-30,13,20.0
Salt,2023-10-31,20,41.0
Salt,2023-11-01,41,22.0
Salt,2023-11-02,22,16.0
Salt,2023-11-03,16,15.0
Salt,2023-11-04,15,14.0
Salt,2023-11-05,14,15.0
Salt,2023-11-06,15,15.0
Salt,2023-11-07,15,16.0
Salt,2023-11-08,16,14.0
Salt,2023-11-09,14,21.0
Salt,2023-11-10,21,38.0
Salt,2023-11-11,38,24.0
Salt,2023-11-12,24,12.0
Salt,2023-11-13,12,10.0
Salt,2023-11-14,10,11.0
Salt,2023-11-15,11,10.0
Salt,2023-11-16,10,9.0
Salt,2023-11-17,9,10.0
Salt,2023-11-18,10,9.0
Salt,2023-11-19,9,10.0
Salt,2023-11-20,10,11.0
Salt,2023-11-21,11,10.0
Salt,2023-11-22,10,10.0
Salt,2023-11-23,10,11.0
Salt,2023-11-24,11,10.0
Salt,2023-11-25,10,10.0
Salt,2023-11-26,10,11.0
Salt,2023-11-27,11,11.0
Salt,2023-11-28,11,11.0
Salt,2023-11-29,11,12.0
Salt,2023-11-30,12,
Shampoo,2023-08-01,89,89.0
Shampoo,2023-08-02,89,87.0
Shampoo,2023-08-03,87,88.0
Shampoo,2023-08-04,88,87.0
Shampoo,2023-08-05,87,83.0
Shampoo,2023-08-06,83,81.0
Shampoo,2023-08-07,81,83.0
Shampoo,2023-08-08,83,86.0
Shampoo,2023-08-09,86,85.0
Shampoo,2023-08-10,85,82.0
Shampoo,2023-08-11,82,86.0
Shampoo,2023-08-12,86,81.0
Shampoo,2023-08-13,81,84.0
Shampoo,2023-08-14,84,86.0
Shampoo,2023-08-15,86,93.0
Shampoo,2023-08-16,93,90.0
Shampoo,2023-08-17,90,90.0
Shampoo,2023-08-18,90,93.0
Shampoo,2023-08-19,93,93.0
Shampoo,2023-08-20,93,99.0
Shampoo,2023-08-21,99,97.0
Shampoo,2023-08-22,97,96.0
Shampoo,2023-08-23,96,102.0
Shampoo,2023-08-24,102,94.0
Shampoo,2023-08-25,94,107.0
Shampoo,2023-08-26,107,100.0
Shampoo,2023-08-27,100,100.0
Shampoo,2023-08-28,100,104.0
Shampoo,2023-08-29,104,110.0
Shampoo,2023-08-30,110,109.0
Shampoo,2023-08-31,109,115.0
Shampoo,2023-09-01,115,121.0
Shampoo,2023-09-02,121,113.0
Shampoo,2023-09-03,113,107.0
Shampoo,2023-09-04,107,113.0
Shampoo,2023-09-05,113,123.0
Shampoo,2023-09-06,123,116.0
Shampoo,2023-09-07,116,111.0
Shampoo,2023-09-08,111,109.0
Shampoo,2023-09-09,109,102.0
Shampoo,2023-09-10,102,100.0
Shampoo,2023-09-11,100,110.0
Shampoo,2023-09-12,110,106.0
Shampoo,2023-09-13,106,111.0
Shampoo,2023-09-14,111,107.0
Shampoo,2023-09-15,107,115.0
Shampoo,2023-09-16,115,107.0
Shampoo,2023-09-17,107,109.0
Shampoo,2023-09-18,109,112.0
Shampoo,2023-09-19,112,115.0
Shampoo,2023-09-20,115,115.0
Shampoo,2023-09-21,115,118.0
Shampoo,2023-09-22,118,119.0
Shampoo,2023-09-23,119,120.0
Shampoo,2023-09-24,120,114.0
Shampoo,2023-09-25,114,135.0
Shampoo,2023-09-26,135,119.0
Shampoo,2023-09-27,119,108.0
Shampoo,2023-09-28,108,110.0
Shampoo,2023-09-29,110,97.0
Shampoo,2023-09-30,97,92.0
Shampoo,2023-10-01,92,92.0
Shampoo,2023-10-02,92,84.0
Shampoo,2023-10-03,84,91.0
Shampoo,2023-10-04,91,91.0
Shampoo,2023-10-05,91,95.0
Shampoo,2023-10-06,95,103.0
Shampoo,2023-10-07,103,114.0
Shampoo,2023-10-08,114,117.0
Shampoo,2023-10-09,117,124.0
Shampoo,2023-10-10,124,120.0
Shampoo,2023-10-11,120,109.0
Shampoo,2023-10-12,109,104.0
Shampoo,2023-10-13,104,102.0
Shampoo,2023-10-14,102,101.0
Shampoo,2023-10-15,101,102.0
Shampoo,2023-10-16,102,103.0
Shampoo,2023-10-17,103,105.0
Shampoo,2023-10-18,105,102.0
Shampoo,2023-10-19,102,106.0
Shampoo,2023-10-20,106,106.0
Shampoo,2023-10-21,106,100.0
Shampoo,2023-10-22,100,97.0
Shampoo,2023-10-23,97,141.0
Shampoo,2023-10-24,141,138.0
Shampoo,2023-10-25,138,120.0
Shampoo,2023-10-26,120,109.0
Shampoo,2023-10-27,109,115.0
Shampoo,2023-10-28,115,107.0
Shampoo,2023-10-29,107,107.0
Shampoo,2023-10-30,107,126.0
Shampoo,2023-10-31,126,204.0
Shampoo,2023-11-01,204,157.0
Shampoo,2023-11-02,157,138.0
Shampoo,2023-11-03,138,123.0
Shampoo,2023-11-04,123,121.0
Shampoo,2023-11-05,121,126.0
Shampoo,2023-11-06,126,130.0
Shampoo,2023-11-07,130,132.0
Shampoo,2023-11-08,132,128.0
Shampoo,2023-11-09,128,120.0
Shampoo,2023-11-10,120,231.0
Shampoo,2023-11-11,231,223.0
Shampoo,2023-11-12,223,178.0
Shampoo,2023-11-13,178,131.0
Shampoo,2023-11-14,131,149.0
Shampoo,2023-11-15,149,135.0
Shampoo,2023-11-16,135,132.0
Shampoo,2023-11-17,132,125.0
Shampoo,2023-11-18,125,116.0
Shampoo,2023-11-19,116,111.0
Shampoo,2023-11-20,111,123.0
Shampoo,2023-11-21,123,113.0
Shampoo,2023-11-22,113,106.0
Shampoo,2023-11-23,106,106.0
Shampoo,2023-11-24,106,105.0
Shampoo,2023-11-25,105,98.0
Shampoo,2023-11-26,98,103.0
Shampoo,2023-11-27,103,101.0
Shampoo,2023-11-28,101,108.0
Shampoo,2023-11-29,108,106.0
Shampoo,2023-11-30,106,
Soap Bars,2023-08-01,8,8.0
Soap Bars,2023-08-02,8,8.0
Soap Bars,2023-08-03,8,8.0
Soap Bars,2023-08-04,8,8.0
Soap Bars,2023-08-05,8,7.0
Soap Bars,2023-08-06,7,8.0
Soap Bars,2023-08-07,8,8.0
Soap Bars,2023-08-08,8,9.0
Soap Bars,2023-08-09,9,8.0
Soap Bars,2023-08-10,8,8.0
Soap Bars,2023-08-11,8,9.0
Soap Bars,2023-08-12,9,9.0
Soap Bars,2023-08-13,9,10.0
Soap Bars,2023-08-14,10,9.0
Soap Bars,2023-08-15,9,9.0
Soap Bars,2023-08-16,9,9.0
Soap Bars,2023-08-17,9,9.0
Soap Bars,2023-08-18,9,9.0
Soap Bars,2023-08-19,9,9.0
Soap Bars,2023-08-20,9,10.0
Soap Bars,2023-08-21,10,11.0
Soap Bars,2023-08-22,11,10.0
Soap Bars,2023-08-23,10,0.0
Soap Bars,2023-08-24,0,22.0
Soap Bars,2023-08-25,22,15.0
Soap Bars,2023-08-26,15,10.0
Soap Bars,2023-08-27,10,11.0
Soap Bars,2023-08-28,11,10.0
Soap Bars,2023-08-29,10,11.0
Soap Bars,2023-08-30,11,9.0
Soap Bars,2023-08-31,9,9.0
Soap Bars,2023-09-01,9,10.0
Soap Bars,2023-09-02,10,9.0
Soap Bars,2023-09-03,9,10.0
Soap Bars,2023-09-04,10,10.0
Soap Bars,2023-09-05,10,10.0
Soap Bars,2023-09-06,10,10.0
Soap Bars,2023-09-07,10,9.0
Soap Bars,2023-09-08,9,15.0
Soap Bars,2023-09-09,15,10.0
Soap Bars,2023-09-10,10,11.0
Soap Bars,2023-09-11,11,10.0
Soap Bars,2023-09-12,10,10.0
Soap Bars,2023-09-13,10,10.0
Soap Bars,2023-09-14,10,10.0
Soap Bars,2023-09-15,10,9.0
Soap Bars,2023-09-16,9,9.0
Soap Bars,2023-09-17,9,10.0
Soap Bars,2023-09-18,10,9.0
Soap Bars,2023-09-19,9,9.0
Soap Bars,2023-09-20,9,8.0
Soap Bars,2023-09-21,8,8.0
Soap Bars,2023-09-22,8,8.0
Soap Bars,2023-09-23,8,8.0
Soap Bars,2023-09-24,8,9.0
Soap Bars,2023-09-25,9,8.0
Soap Bars,2023-09-26,8,9.0
Soap Bars,2023-09-27,9,8.0
Soap Bars,2023-09-28,8,7.0
Soap Bars,2023-09-29,7,7.0
Soap Bars,2023-09-30,7,8.0
Soap Bars,2023-10-01,8,7.0
Soap Bars,2023-10-02,7,7.0
Soap Bars,2023-10-03,7,8.0
Soap Bars,2023-10-04,8,8.0
Soap Bars,2023-10-05,8,9.0
Soap Bars,2023-10-06,9,10.0
Soap Bars,2023-10-07,10,9.0
Soap Bars,2023-10-08,9,9.0
Soap Bars,2023-10-09,9,9.0
Soap Bars,2023-10-10,9,9.0
Soap Bars,2023-10-11,9,8.0
Soap Bars,2023-10-12,8,8.0
Soap Bars,2023-10-13,8,8.0
Soap Bars,2023-10-14,8,7.0
Soap Bars,2023-10-15,7,9.0
Soap Bars,2023-10-16,9,8.0
Soap Bars,2023-10-17,8,8.0
Soap Bars,2023-10-18,8,8.0
Soap Bars,2023-10-19,8,7.0
Soap Bars,2023-10-20,7,6.0
Soap Bars,2023-10-21,6,6.0
Soap Bars,2023-10-22,6,7.0
Soap Bars,2023-10-23,7,19.0
Soap Bars,2023-10-24,19,14.0
Soap Bars,2023-10-25,14,12.0
Soap Bars,2023-10-26,12,12.0
Soap Bars,2023-10-27,12,13.0
Soap Bars,2023-10-28,13,11.0
Soap Bars,2023-10-29,11,12.0
Soap Bars,2023-10-30,12,19.0
Soap Bars,2023-10-31,19,35.0
Soap Bars,2023-11-01,35,15.0
Soap Bars,2023-11-02,15,13.0
Soap Bars,2023-11-03,13,11.0
Soap Bars,2023-11-04,11,10.0
Soap Bars,2023-11-05,10,10.0
Soap Bars,2023-11-06,10,11.0
Soap Bars,2023-11-07,11,10.0
Soap Bars,2023-11-08,10,10.0
Soap Bars,2023-11-09,10,17.0
Soap Bars,2023-11-10,17,36.0
Soap Bars,2023-11-11,36,21.0
Soap Bars,2023-11-12,21,9.0
Soap Bars,2023-11-13,9,7.0
Soap Bars,2023-11-14,7,7.0
Soap Bars,2023-11-15,7,8.0
Soap Bars,2023-11-16,8,6.0
Soap Bars,2023-11-17,6,6.0
Soap Bars,2023-11-18,6,6.0
Soap Bars,2023-11-19,6,8.0
Soap Bars,2023-11-20,8,7.0
Soap Bars,2023-11-21,7,7.0
Soap Bars,2023-11-22,7,7.0
Soap Bars,2023-11-23,7,7.0
Soap Bars,2023-11-24,7,7.0
Soap Bars,2023-11-25,7,7.0
Soap Bars,2023-11-26,7,7.0
Soap Bars,2023-11-27,7,8.0
Soap Bars,2023-11-28,8,8.0
Soap Bars,2023-11-29,8,7.0
Soap Bars,2023-11-30,7,
Sugar,2023-08-01,19,19.0
Sugar,2023-08-02,19,15.0
Sugar,2023-08-03,15,14.0
Sugar,2023-08-04,14,13.0
Sugar,2023-08-05,13,13.0
Sugar,2023-08-06,13,13.0
Sugar,2023-08-07,13,12.0
Sugar,2023-08-08,12,24.0
Sugar,2023-08-09,24,24.0
Sugar,2023-08-10,24,21.0
Sugar,2023-08-11,21,20.0
Sugar,2023-08-12,20,16.0
Sugar,2023-08-13,16,15.0
Sugar,2023-08-14,15,14.0
Sugar,2023-08-15,14,14.0
Sugar,2023-08-16,14,14.0
Sugar,2023-08-17,14,21.0
Sugar,2023-08-18,21,17.0
Sugar,2023-08-19,17,17.0
Sugar,2023-08-20,17,20.0
Sugar,2023-08-21,20,18.0
Sugar,2023-08-22,18,16.0
Sugar,2023-08-23,16,16.0
Sugar,2023-08-24,16,16.0
Sugar,2023-08-25,16,16.0
Sugar,2023-08-26,16,16.0
Sugar,2023-08-27,16,17.0
Sugar,2023-08-28,17,17.0
Sugar,2023-08-29,17,16.0
Sugar,2023-08-30,16,15.0
Sugar,2023-08-31,15,16.0
Sugar,2023-09-01,16,16.0
Sugar,2023-09-02,16,16.0
Sugar,2023-09-03,16,16.0
Sugar,2023-09-04,16,15.0
Sugar,2023-09-05,15,15.0
Sugar,2023-09-06,15,33.0
Sugar,2023-09-07,33,20.0
Sugar,2023-09-08,20,20.0
Sugar,2023-09-09,20,19.0
Sugar,2023-09-10,19,15.0
Sugar,2023-09-11,15,15.0
Sugar,2023-09-12,15,14.0
Sugar,2023-09-13,14,14.0
Sugar,2023-09-14,14,14.0
Sugar,2023-09-15,14,13.0
Sugar,2023-09-16,13,14.0
Sugar,2023-09-17,14,14.0
Sugar,2023-09-18,14,14.0
Sugar,2023-09-19,14,14.0
Sugar,2023-09-20,14,18.0
Sugar,2023-09-21,18,15.0
Sugar,2023-09-22,15,15.0
Sugar,2023-09-23,15,17.0
Sugar,2023-09-24,17,16.0
Sugar,2023-09-25,16,16.0
Sugar,2023-09-26,16,14.0
Sugar,2023-09-27,14,17.0
Sugar,2023-09-28,17,15.0
Sugar,2023-09-29,15,15.0
Sugar,2023-09-30,15,14.0
Sugar,2023-10-01,14,14.0
Sugar,2023-10-02,14,14.0
Sugar,2023-10-03,14,15.0
Sugar,2023-10-04,15,16.0
Sugar,2023-10-05,16,17.0
Sugar,2023-10-06,17,18.0
Sugar,2023-10-07,18,15.0
Sugar,2023-10-08,15,13.0
Sugar,2023-10-09,13,17.0
Sugar,2023-10-10,17,16.0
Sugar,2023-10-11,16,15.0
Sugar,2023-10-12,15,14.0
Sugar,2023-10-13,14,13.0
Sugar,2023-10-14,13,14.0
Sugar,2023-10-15,14,14.0
Sugar,2023-10-16,14,14.0
Sugar,2023-10-17,14,13.0
Sugar,2023-10-18,13,13.0
Sugar,2023-10-19,13,15.0
Sugar,2023-10-20,15,13.0
Sugar,2023-10-21,13,13.0
Sugar,2023-10-22,13,13.0
Sugar,2023-10-23,13,20.0
Sugar,2023-10-24,20,21.0
Sugar,2023-10-25,21,17.0
Sugar,2023-10-26,17,18.0
Sugar,2023-10-27,18,15.0
Sugar,2023-10-28,15,15.0
Sugar,2023-10-29,15,15.0
Sugar,2023-10-30,15,19.0
Sugar,2023-10-31,19,137.0
Sugar,2023-11-01,137,50.0
Sugar,2023-11-02,50,31.0
Sugar,2023-11-03,31,34.0
Sugar,2023-11-04,34,24.0
Sugar,2023-11-05,24,23.0
Sugar,2023-11-06,23,23.0
Sugar,2023-11-07,23,23.0
Sugar,2023-11-08,23,20.0
Sugar,2023-11-09,20,20.0
Sugar,2023-11-10,20,97.0
Sugar,2023-11-11,97,69.0
Sugar,2023-11-12,69,28.0
Sugar,2023-11-13,28,18.0
Sugar,2023-11-14,18,15.0
Sugar,2023-11-15,15,15.0
Sugar,2023-11-16,15,15.0
Sugar,2023-11-17,15,15.0
Sugar,2023-11-18,15,15.0
Sugar,2023-11-19,15,15.0
Sugar,2023-11-20,15,14.0
Sugar,2023-11-21,14,17.0
Sugar,2023-11-22,17,13.0
Sugar,2023-11-23,13,13.0
Sugar,2023-11-24,13,14.0
Sugar,2023-11-25,14,14.0
Sugar,2023-11-26,14,14.0
Sugar,2023-11-27,14,15.0
Sugar,2023-11-28,15,13.0
Sugar,2023-11-29,13,14.0
Sugar,2023-11-30,14,
Tea Bags,2023-08-01,78,76.0
Tea Bags,2023-08-02,76,76.0
Tea Bags,2023-08-03,76,76.0
Tea Bags,2023-08-04,76,73.0
Tea Bags,2023-08-05,73,67.0
Tea Bags,2023-08-06,67,68.0
Tea Bags,2023-08-07,68,68.0
Tea Bags,2023-08-08,68,74.0
Tea Bags,2023-08-09,74,73.0
Tea Bags,2023-08-10,73,71.0
Tea Bags,2023-08-11,71,67.0
Tea Bags,2023-08-12,67,62.0
Tea Bags,2023-08-13,62,71.0
Tea Bags,2023-08-14,71,72.0
Tea Bags,2023-08-15,72,78.0
Tea Bags,2023-08-16,78,77.0
Tea Bags,2023-08-17,77,78.0
Tea Bags,2023-08-18,78,77.0
Tea Bags,2023-08-19,77,78.0
Tea Bags,2023-08-20,78,83.0
Tea Bags,2023-08-21,83,83.0
Tea Bags,2023-08-22,83,76.0
Tea Bags,2023-08-23,76,78.0
Tea Bags,2023-08-24,78,76.0
Tea Bags,2023-08-25,76,75.0
Tea Bags,2023-08-26,75,72.0
Tea Bags,2023-08-27,72,77.0
Tea Bags,2023-08-28,77,78.0
Tea Bags,2023-08-29,78,78.0
Tea Bags,2023-08-30,78,78.0
Tea Bags,2023-08-31,78,81.0
Tea Bags,2023-09-01,81,80.0
Tea Bags,2023-09-02,80,78.0
Tea Bags,2023-09-03,78,79.0
Tea Bags,2023-09-04,79,79.0
Tea Bags,2023-09-05,79,79.0
Tea Bags,2023-09-06,79,81.0
Tea Bags,2023-09-07,81,76.0
Tea Bags,2023-09-08,76,84.0
Tea Bags,2023-09-09,84,76.0
Tea Bags,2023-09-10,76,76.0
Tea Bags,2023-09-11,76,78.0
Tea Bags,2023-09-12,78,77.0
Tea Bags,2023-09-13,77,78.0
Tea Bags,2023-09-14,78,81.0
Tea Bags,2023-09-15,81,78.0
Tea Bags,2023-09-16,78,73.0
Tea Bags,2023-09-17,73,77.0
Tea Bags,2023-09-18,77,85.0
Tea Bags,2023-09-19,85,83.0
Tea Bags,2023-09-20,83,85.0
Tea Bags,2023-09-21,85,85.0
Tea Bags,2023-09-22,85,83.0
Tea Bags,2023-09-23,83,81.0
Tea Bags,2023-09-24,81,88.0
Tea Bags,2023-09-25,88,93.0
Tea Bags,2023-09-26,93,88.0
Tea Bags,2023-09-27,88,77.0
Tea Bags,2023-09-28,77,70.0
Tea Bags,2023-09-29,70,69.0
Tea Bags,2023-09-30,69,65.0
Tea Bags,2023-10-01,65,61.0
Tea Bags,2023-10-02,61,64.0
Tea Bags,2023-10-03,64,67.0
Tea Bags,2023-10-04,67,73.0
Tea Bags,2023-10-05,73,75.0
Tea Bags,2023-10-06,75,82.0
Tea Bags,2023-10-07,82,87.0
Tea Bags,2023-10-08,87,84.0
Tea Bags,2023-10-09,84,84.0
Tea Bags,2023-10-10,84,88.0
Tea Bags,2023-10-11,88,85.0
Tea Bags,2023-10-12,85,87.0
Tea Bags,2023-10-13,87,81.0
Tea Bags,2023-10-14,81,80.0
Tea Bags,2023-10-15,80,79.0
Tea Bags,2023-10-16,79,85.0
Tea Bags,2023-10-17,85,86.0
Tea Bags,2023-10-18,86,76.0
Tea Bags,2023-10-19,76,84.0
Tea Bags,2023-10-20,84,77.0
Tea Bags,2023-10-21,77,73.0
Tea Bags,2023-10-22,73,75.0
Tea Bags,2023-10-23,75,108.0
Tea Bags,2023-10-24,108,121.0
Tea Bags,2023-10-25,121,96.0
Tea Bags,2023-10-26,96,97.0
Tea Bags,2023-10-27,97,86.0
Tea Bags,2023-10-28,86,80.0
Tea Bags,2023-10-29,80,82.0
Tea Bags,2023-10-30,82,81.0
Tea Bags,2023-10-31,81,170.0
Tea Bags,2023-11-01,170,132.0
Tea Bags,2023-11-02,132,107.0
Tea Bags,2023-11-03,107,102.0
Tea Bags,2023-11-04,102,93.0
Tea Bags,2023-11-05,93,105.0
Tea Bags,2023-11-06,105,102.0
Tea Bags,2023-11-07,102,102.0
Tea Bags,2023-11-08,102,102.0
Tea Bags,2023-11-09,102,93.0
Tea Bags,2023-11-10,93,188.0
Tea Bags,2023-11-11,188,162.0
Tea Bags,2023-11-12,162,126.0
Tea Bags,2023-11-13,126,100.0
Tea Bags,2023-11-14,100,98.0
Tea Bags,2023-11-15,98,90.0
Tea Bags,2023-11-16,90,95.0
Tea Bags,2023-11-17,95,92.0
Tea Bags,2023-11-18,92,83.0
Tea Bags,2023-11-19,83,89.0
Tea Bags,2023-11-20,89,86.0
Tea Bags,2023-11-21,86,87.0
Tea Bags,2023-11-22,87,85.0
Tea Bags,2023-11-23,85,83.0
Tea Bags,2023-11-24,83,79.0
Tea Bags,2023-11-25,79,73.0
Tea Bags,2023-11-26,73,79.0
Tea Bags,2023-11-27,79,82.0
Tea Bags,2023-11-28,82,85.0
Tea Bags,2023-11-29,85,84.0
Tea Bags,2023-11-30,84,
Toilet Paper,2023-08-01,10,8.0
Toilet Paper,2023-08-02,8,8.0
Toilet Paper,2023-08-03,8,8.0
Toilet Paper,2023-08-04,8,10.0
Toilet Paper,2023-08-05,10,8.0
Toilet Paper,2023-08-06,8,8.0
Toilet Paper,2023-08-07,8,10.0
Toilet Paper,2023-08-08,10,10.0
Toilet Paper,2023-08-09,10,9.0
Toilet Paper,2023-08-10,9,10.0
Toilet Paper,2023-08-11,10,9.0
Toilet Paper,2023-08-12,9,9.0
Toilet Paper,2023-08-13,9,9.0
Toilet Paper,2023-08-14,9,8.0
Toilet Paper,2023-08-15,8,9.0
Toilet Paper,2023-08-16,9,9.0
Toilet Paper,2023-08-17,9,11.0
Toilet Paper,2023-08-18,11,11.0
Toilet Paper,2023-08-19,11,9.0
Toilet Paper,2023-08-20,9,9.0
Toilet Paper,2023-08-21,9,10.0
Toilet Paper,2023-08-22,10,15.0
Toilet Paper,2023-08-23,15,14.0
Toilet Paper,2023-08-24,14,23.0
Toilet Paper,2023-08-25,23,36.0
Toilet Paper,2023-08-26,36,44.0
Toilet Paper,2023-08-27,44,54.0
Toilet Paper,2023-08-28,54,36.0
Toilet Paper,2023-08-29,36,26.0
Toilet Paper,2023-08-30,26,20.0
Toilet Paper,2023-08-31,20,16.0
Toilet Paper,2023-09-01,16,12.0
Toilet Paper,2023-09-02,12,11.0
Toilet Paper,2023-09-03,11,13.0
Toilet Paper,2023-09-04,13,11.0
Toilet Paper,2023-09-05,11,11.0
Toilet Paper,2023-09-06,11,11.0
Toilet Paper,2023-09-07,11,10.0
Toilet Paper,2023-09-08,10,9.0
Toilet Paper,2023-09-09,9,8.0
Toilet Paper,2023-09-10,8,9.0
Toilet Paper,2023-09-11,9,10.0
Toilet Paper,2023-09-12,10,10.0
Toilet Paper,2023-09-13,10,11.0
Toilet Paper,2023-09-14,11,10.0
Toilet Paper,2023-09-15,10,9.0
Toilet Paper,2023-09-16,9,8.0
Toilet Paper,2023-09-17,8,9.0
Toilet Paper,2023-09-18,9,10.0
Toilet Paper,2023-09-19,10,10.0
Toilet Paper,2023-09-20,10,11.0
Toilet Paper,2023-09-21,11,12.0
Toilet Paper,2023-09-22,12,12.0
Toilet Paper,2023-09-23,12,12.0
Toilet Paper,2023-09-24,12,13.0
Toilet Paper,2023-09-25,13,14.0
Toilet Paper,2023-09-26,14,12.0
Toilet Paper,2023-09-27,12,6.0
Toilet Paper,2023-09-28,6,1.0
Toilet Paper,2023-09-29,1,1.0
Toilet Paper,2023-09-30,1,1.0
Toilet Paper,2023-10-01,1,2.0
Toilet Paper,2023-10-02,2,2.0
Toilet Paper,2023-10-03,2,2.0
Toilet Paper,2023-10-04,2,3.0
Toilet Paper,2023-10-05,3,4.0
Toilet Paper,2023-10-06,4,5.0
Toilet Paper,2023-10-07,5,6.0
Toilet Paper,2023-10-08,6,8.0
Toilet Paper,2023-10-09,8,8.0
Toilet Paper,2023-10-10,8,9.0
Toilet Paper,2023-10-11,9,8.0
Toilet Paper,2023-10-12,8,8.0
Toilet Paper,2023-10-13,8,8.0
Toilet Paper,2023-10-14,8,8.0
Toilet Paper,2023-10-15,8,7.0
Toilet Paper,2023-10-16,7,8.0
Toilet Paper,2023-10-17,8,8.0
Toilet Paper,2023-10-18,8,9.0
Toilet Paper,2023-10-19,9,9.0
Toilet Paper,2023-10-20,9,7.0
Toilet Paper,2023-10-21,7,5.0
Toilet Paper,2023-10-22,5,6.0
Toilet Paper,2023-10-23,6,8.0
Toilet Paper,2023-10-24,8,8.0
Toilet Paper,2023-10-25,8,8.0
Toilet Paper,2023-10-26,8,7.0
Toilet Paper,2023-10-27,7,7.0
Toilet Paper,2023-10-28,7,7.0
Toilet Paper,2023-10-29,7,7.0
Toilet Paper,2023-10-30,7,10.0
Toilet Paper,2023-10-31,10,16.0
Toilet Paper,2023-11-01,16,11.0
Toilet Paper,2023-11-02,11,11.0
Toilet Paper,2023-11-03,11,10.0
Toilet Paper,2023-11-04,10,9.0
Toilet Paper,2023-11-05,9,9.0
Toilet Paper,2023-11-06,9,9.0
Toilet Paper,2023-11-07,9,11.0
Toilet Paper,2023-11-08,11,12.0
Toilet Paper,2023-11-09,12,14.0
Toilet Paper,2023-11-10,14,15.0
Toilet Paper,2023-11-11,15,15.0
Toilet Paper,2023-11-12,15,9.0
Toilet Paper,2023-11-13,9,10.0
Toilet Paper,2023-11-14,10,12.0
Toilet Paper,2023-11-15,12,14.0
Toilet Paper,2023-11-16,14,13.0
Toilet Paper,2023-11-17,13,12.0
Toilet Paper,2023-11-18,12,11.0
Toilet Paper,2023-11-19,11,8.0
Toilet Paper,2023-11-20,8,11.0
Toilet Paper,2023-11-21,11,12.0
Toilet Paper,2023-11-22,12,14.0
Toilet Paper,2023-11-23,14,12.0
Toilet Paper,2023-11-24,12,13.0
Toilet Paper,2023-11-25,13,9.0
Toilet Paper,2023-11-26,9,12.0
Toilet Paper,2023-11-27,12,13.0
Toilet Paper,2023-11-28,13,18.0
Toilet Paper,2023-11-29,18,15.0
Toilet Paper,2023-11-30,15,
Toothpaste,2023-08-01,216,213.0
Toothpaste,2023-08-02,213,209.0
Toothpaste,2023-08-03,209,204.0
Toothpaste,2023-08-04,204,202.0
Toothpaste,2023-08-05,202,194.0
Toothpaste,2023-08-06,194,193.0
Toothpaste,2023-08-07,193,197.0
Toothpaste,2023-08-08,197,212.0
Toothpaste,2023-08-09,212,204.0
Toothpaste,2023-08-10,204,203.0
Toothpaste,2023-08-11,203,206.0
Toothpaste,2023-08-12,206,189.0
Toothpaste,2023-08-13,189,191.0
Toothpaste,2023-08-14,191,211.0
Toothpaste,2023-08-15,211,218.0
Toothpaste,2023-08-16,218,210.0
Toothpaste,2023-08-17,210,210.0
Toothpaste,2023-08-18,210,217.0
Toothpaste,2023-08-19,217,203.0
Toothpaste,2023-08-20,203,210.0
Toothpaste,2023-08-21,210,224.0
Toothpaste,2023-08-22,224,219.0
Toothpaste,2023-08-23,219,219.0
Toothpaste,2023-08-24,219,223.0
Toothpaste,2023-08-25,223,220.0
Toothpaste,2023-08-26,220,208.0
Toothpaste,2023-08-27,208,204.0
Toothpaste,2023-08-28,204,222.0
Toothpaste,2023-08-29,222,225.0
Toothpaste,2023-08-30,225,234.0
Toothpaste,2023-08-31,234,240.0
Toothpaste,2023-09-01,240,254.0
Toothpaste,2023-09-02,254,230.0
Toothpaste,2023-09-03,230,216.0
Toothpaste,2023-09-04,216,237.0
Toothpaste,2023-09-05,237,246.0
Toothpaste,2023-09-06,246,263.0
Toothpaste,2023-09-07,263,242.0
Toothpaste,2023-09-08,242,241.0
Toothpaste,2023-09-09,241,230.0
Toothpaste,2023-09-10,230,213.0
Toothpaste,2023-09-11,213,226.0
Toothpaste,2023-09-12,226,230.0
Toothpaste,2023-09-13,230,233.0
Toothpaste,2023-09-14,233,234.0
Toothpaste,2023-09-15,234,243.0
Toothpaste,2023-09-16,243,229.0
Toothpaste,2023-09-17,229,222.0
Toothpaste,2023-09-18,222,244.0
Toothpaste,2023-09-19,244,253.0
Toothpaste,2023-09-20,253,248.0
Toothpaste,2023-09-21,248,253.0
Toothpaste,2023-09-22,253,259.0
Toothpaste,2023-09-23,259,254.0
Toothpaste,2023-09-24,254,254.0
Toothpaste,2023-09-25,254,265.0
Toothpaste,2023-09-26,265,267.0
Toothpaste,2023-09-27,267,228.0
Toothpaste,2023-09-28,228,200.0
Toothpaste,2023-09-29,200,171.0
Toothpaste,2023-09-30,171,154.0
Toothpaste,2023-10-01,154,144.0
Toothpaste,2023-10-02,144,140.0
Toothpaste,2023-10-03,140,154.0
Toothpaste,2023-10-04,154,168.0
Toothpaste,2023-10-05,168,194.0
Toothpaste,2023-10-06,194,213.0
